time,H_1,H_2,H_3,Hs_1,Hs_2,Hs_3,cry_1,cry_2,cry_3,disloc_density,disloc_density_m,disp_x,disp_y,disp_z,fp_yy,mesh_quality,mesh_quality_m,sliprate,sliprate_m,strain_eff,strain_shear,strain_shear_m,strain_yy,stress_vm,stress_xx,stress_xy,stress_xz,stress_yy,stress_yz,stress_zz,total_twin_volume
0.00163,1124174401.3199,1124174401.3199,1124174401.3199,546396623.54212,546396623.54212,546396623.54212,1,1,1,251816287.19836,254680000.99598,0.00014371945269924,0.00024034372952345,0.00012324706928922,1.1570687587785,3.375e-12,3.375e-12,212.7491025661,299.76730816183,0.19043729069839,0.12676533599646,0.17464158135084,0.15108497817262,647.9834478253,0.27164212869574,-0.088847834368372,-0.047384206864179,647.99690620487,0.19993506717502,0.4612073978824,7.3319235448864e-15
0.00164,1122160950.8478,1122160950.8478,1122160950.8478,544383173.06999,544383173.06999,544383173.06999,1,1,1,251924505.46735,254729327.29434,0.00014453929741917,0.00024182076584575,0.0001239748086684,1.1580583734436,3.375e-12,3.375e-12,212.60068848792,299.54973639232,0.19155791867796,0.1275345355338,0.17569744470986,0.15194615430808,647.51474276987,0.27788730842546,-0.08725741421382,-0.047469844565191,647.53205180192,0.19818071621932,0.46906669803011,7.4001303726929e-15
0.00165,1120162259.0897,1120162259.0897,1120162259.0897,542384481.31195,542384481.31195,542384481.31195,1,1,1,252029796.5565,254776702.19977,0.00014535908519481,0.00024329773873066,0.00012470484990561,1.1590480292754,3.375e-12,3.375e-12,212.41693747842,298.85380289431,0.19267804462862,0.12830355930573,0.17675084044991,0.1528066187251,647.04589891411,0.23221562477534,-0.096069901399633,-0.047680954880217,647.01461267306,0.2025919840467,0.42467959401034,7.4680375195625e-15
0.00166,1118178064.3721,1118178064.3721,1118178064.3721,540400286.59434,540400286.59434,540400286.59434,1,1,1,252132277.847,254822304.87234,0.00014617894868951,0.00024477484040427,0.0001254363509247,1.1600374136047,3.375e-12,3.375e-12,212.26718383469,298.80392492528,0.19379721898264,0.12907200419887,0.17781116972585,0.15366635093522,646.58036317159,0.27796447925541,-0.094754551178603,-0.052391659054378,646.5896267686,0.21105949517834,0.4676787651818,7.535456095968e-15
0.00167,1116208489.6576,1116208489.6576,1116208489.6576,538430711.87979,538430711.87979,538430711.87979,1,1,1,252231971.74356,254866276.72083,0.00014699440250061,0.00024625176473412,0.000126166057886,1.1610268081721,3.375e-12,3.375e-12,212.04251588086,299.26009878511,0.19491589360544,0.12984021975386,0.1788656106369,0.15452537829357,646.12426884796,0.23945128851545,-0.11067048179204,-0.049345940490098,646.0923937427,0.21009758313467,0.43038767826307,7.6034596365708e-15
0.00168,1114253103.0618,1114253103.0618,1114253103.0618,536475325.28401,536475325.28401,536475325.28401,1,1,1,252329014.57884,254908482.70151,0.00014781178098377,0.00024772870101533,0.00012689680406445,1.1620160365322,3.375e-12,3.375e-12,211.88794704848,298.37444097636,0.19603373637574,0.13060792116839,0.17992175523844,0.15538367506124,645.67264769602,0.2364254379501,-0.11284931850543,-0.053466213688626,645.63445616843,0.20380493761773,0.42806812540314,7.6717991776684e-15
0.00169,1112311707.8112,1112311707.8112,1112311707.8112,534533930.03343,534533930.03343,534533930.03343,1,1,1,252423443.18782,254949036.38502,0.00014862267793184,0.00024920568574301,0.0001276251635541,1.1630052471397,3.375e-12,3.375e-12,211.68709280502,297.78332614121,0.19715094832127,0.13137536484203,0.18097085692686,0.15624127341264,645.20889942741,0.24289380934233,-0.11236607238682,-0.046568089425408,645.17563255999,0.21985724403675,0.43768642307992,7.7397007671588e-15
0.0017,1110384459.1247,1110384459.1247,1110384459.1247,532606681.34691,532606681.34691,532606681.34691,1,1,1,252515365.8841,254988157.78675,0.00014943487628008,0.0002506825904633,0.00012835676248466,1.1639942560047,3.375e-12,3.375e-12,211.52779295091,298.31425515305,0.19826734765335,0.13214223999301,0.18202451079721,0.15709814566745,644.765380782,0.24280175078821,-0.1223434947637,-0.046178602530152,644.72766887505,0.21469913387805,0.43621367880131,7.80897915144e-15
0.00171,1108470989.6638,1108470989.6638,1108470989.6638,530693211.88602,530693211.88602,530693211.88602,1,1,1,252604805.42563,255025620.48169,0.00015024064377114,0.00025215960535872,0.00012908703256192,1.1649836165782,3.375e-12,3.375e-12,211.3195809209,296.71311894744,0.19938350323122,0.13290930667853,0.18312925791727,0.15795431749144,644.27876259255,0.20331438227059,-0.11798993674543,-0.053499604598632,644.1966648523,0.2177195086559,0.39412663997034,7.8756729465652e-15
0.00172,1106571411.1426,1106571411.1426,1106571411.1426,528793633.36479,528793633.36479,528793633.36479,1,1,1,252691890.20044,255061812.28511,0.00015104665687187,0.00025363689357479,0.00012981570894894,1.1659735733722,3.375e-12,3.375e-12,211.23877462648,297.66636661204,0.20049969233055,0.13367688990179,0.184273295456,0.15880979005506,643.71328859862,0.1754204308714,-0.13007314035014,-0.096387701121269,643.58380225942,0.21674625192985,0.33734340648424,7.9393909816285e-15
0.00173,1104685951.5477,1104685951.5477,1104685951.5477,526908173.76988,526908173.76988,526908173.76988,1,1,1,252776715.98378,255096483.34817,0.00015185000993329,0.00025511373523557,0.00013054387311519,1.166961333395,3.375e-12,3.375e-12,211.21167057117,296.15843821617,0.20161329146758,0.13444193018404,0.18542244142347,0.15966452075294,643.37981565847,0.22571057447798,-0.12280404979612,-0.049185480791493,643.31386970032,0.22130054828897,0.41846932117675,8.0071606485779e-15
